Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit
PRL_16_KW03;Primary control Auction;10;MW;10;MW;3277.00;EUR/MW;32770.00;EUR;19.51;EUR/MWh*
PRL_16_KW03;Primary control Auction;10;MW;10;MW;3284.00;EUR/MW;32840.00;EUR;19.55;EUR/MWh*
PRL_16_KW03;Primary control Auction;10;MW;10;MW;3299.00;EUR/MW;32990.00;EUR;19.64;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3277.00;EUR/MW;49155.00;EUR;19.51;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3277.00;EUR/MW;49155.00;EUR;19.51;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3277.00;EUR/MW;49155.00;EUR;19.51;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3277.00;EUR/MW;49155.00;EUR;19.51;EUR/MWh*
PRL_16_KW03;Primary control Auction;12;MW;12;MW;3277.00;EUR/MW;39324.00;EUR;19.51;EUR/MWh*
PRL_16_KW03;Primary control Auction;11;MW;11;MW;3277.00;EUR/MW;36047.00;EUR;19.51;EUR/MWh*
PRL_16_KW03;Primary control Auction;1;MW;1;MW;3210.00;EUR/MW;3210.00;EUR;19.11;EUR/MWh*
PRL_16_KW03;Primary control Auction;3;MW;3;MW;2988.00;EUR/MW;8964.00;EUR;17.79;EUR/MWh*
PRL_16_KW03;Primary control Auction;20;MW;20;MW;3290.00;EUR/MW;65800.00;EUR;19.58;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3291.00;EUR/MW;49365.00;EUR;19.59;EUR/MWh*
PRL_16_KW03;Primary control Auction;13;MW;13;MW;3294.00;EUR/MW;42822.00;EUR;19.61;EUR/MWh*
PRL_16_KW03;Primary control Auction;10;MW;10;MW;3297.00;EUR/MW;32970.00;EUR;19.62;EUR/MWh*
PRL_16_KW03;Primary control Auction;10;MW;10;MW;3299.00;EUR/MW;32990.00;EUR;19.64;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3200.00;EUR/MW;48000.00;EUR;19.05;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3097.50;EUR/MW;46462.50;EUR;18.44;EUR/MWh*
PRL_16_KW03;Primary control Auction;14;MW;14;MW;3244.00;EUR/MW;45416.00;EUR;19.31;EUR/MWh*
PRL_16_KW03;Primary control Auction;4;MW;4;MW;3220.00;EUR/MW;12880.00;EUR;19.17;EUR/MWh*
PRL_16_KW03;Primary control Auction;11;MW;11;MW;3014.00;EUR/MW;33154.00;EUR;17.94;EUR/MWh*
PRL_16_KW03;Primary control Auction;11;MW;11;MW;3015.00;EUR/MW;33165.00;EUR;17.95;EUR/MWh*
PRL_16_KW03;Primary control Auction;11;MW;11;MW;3016.00;EUR/MW;33176.00;EUR;17.95;EUR/MWh*
PRL_16_KW03;Primary control Auction;14;MW;14;MW;3017.00;EUR/MW;42238.00;EUR;17.96;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3030.00;EUR/MW;45450.00;EUR;18.04;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3031.00;EUR/MW;45465.00;EUR;18.04;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3032.00;EUR/MW;45480.00;EUR;18.05;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3032.00;EUR/MW;45480.00;EUR;18.05;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3033.00;EUR/MW;45495.00;EUR;18.05;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3034.00;EUR/MW;45510.00;EUR;18.06;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3035.00;EUR/MW;45525.00;EUR;18.07;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3036.00;EUR/MW;45540.00;EUR;18.07;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3037.00;EUR/MW;45555.00;EUR;18.08;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3037.00;EUR/MW;45555.00;EUR;18.08;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3038.00;EUR/MW;45570.00;EUR;18.08;EUR/MWh*
PRL_16_KW03;Primary control Auction;15;MW;15;MW;3039.00;EUR/MW;45585.00;EUR;18.09;EUR/MWh*
PRL_16_KW03;Primary control Auction;3;MW;3;MW;3146.00;EUR/MW;9438.00;EUR;18.73;EUR/MWh*
PRL_16_KW04;Primary control Auction;3;MW;3;MW;2835.00;EUR/MW;8505.00;EUR;16.88;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2937.00;EUR/MW;2937.00;EUR;17.48;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2937.00;EUR/MW;2937.00;EUR;17.48;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2943.00;EUR/MW;2943.00;EUR;17.52;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2948.00;EUR/MW;2948.00;EUR;17.55;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2954.00;EUR/MW;2954.00;EUR;17.58;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2960.00;EUR/MW;2960.00;EUR;17.62;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2966.00;EUR/MW;2966.00;EUR;17.65;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2972.00;EUR/MW;2972.00;EUR;17.69;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2978.00;EUR/MW;2978.00;EUR;17.73;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2984.00;EUR/MW;2984.00;EUR;17.76;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2990.00;EUR/MW;2990.00;EUR;17.80;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2995.00;EUR/MW;2995.00;EUR;17.83;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3001.00;EUR/MW;3001.00;EUR;17.86;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3007.00;EUR/MW;3007.00;EUR;17.90;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3013.00;EUR/MW;3013.00;EUR;17.93;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3019.00;EUR/MW;3019.00;EUR;17.97;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3025.00;EUR/MW;3025.00;EUR;18.01;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3031.00;EUR/MW;3031.00;EUR;18.04;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3037.00;EUR/MW;3037.00;EUR;18.08;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3042.00;EUR/MW;3042.00;EUR;18.11;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3048.00;EUR/MW;3048.00;EUR;18.14;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3054.00;EUR/MW;3054.00;EUR;18.18;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3060.00;EUR/MW;3060.00;EUR;18.21;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3066.00;EUR/MW;3066.00;EUR;18.25;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3072.00;EUR/MW;3072.00;EUR;18.29;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3078.00;EUR/MW;3078.00;EUR;18.32;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3084.00;EUR/MW;3084.00;EUR;18.36;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3090.00;EUR/MW;3090.00;EUR;18.39;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3095.00;EUR/MW;3095.00;EUR;18.42;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3101.00;EUR/MW;3101.00;EUR;18.46;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3107.00;EUR/MW;3107.00;EUR;18.49;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3113.00;EUR/MW;3113.00;EUR;18.53;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3119.00;EUR/MW;3119.00;EUR;18.57;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3125.00;EUR/MW;3125.00;EUR;18.60;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2700.00;EUR/MW;13500.00;EUR;16.07;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2703.00;EUR/MW;13515.00;EUR;16.09;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2706.00;EUR/MW;13530.00;EUR;16.11;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2709.00;EUR/MW;13545.00;EUR;16.12;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2712.00;EUR/MW;13560.00;EUR;16.14;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2715.00;EUR/MW;13575.00;EUR;16.16;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2718.00;EUR/MW;13590.00;EUR;16.18;EUR/MWh*
PRL_16_KW04;Primary control Auction;3;MW;3;MW;2721.00;EUR/MW;8163.00;EUR;16.20;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2950.00;EUR/MW;5900.00;EUR;17.56;EUR/MWh*
PRL_16_KW04;Primary control Auction;4;MW;4;MW;2950.00;EUR/MW;11800.00;EUR;17.56;EUR/MWh*
PRL_16_KW04;Primary control Auction;4;MW;4;MW;3050.00;EUR/MW;12200.00;EUR;18.15;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3084.00;EUR/MW;3084.00;EUR;18.36;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;3058.00;EUR/MW;6116.00;EUR;18.20;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2852.64;EUR/MW;14263.20;EUR;16.98;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2864.40;EUR/MW;14322.00;EUR;17.05;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2877.84;EUR/MW;14389.20;EUR;17.13;EUR/MWh*
PRL_16_KW04;Primary control Auction;3;MW;3;MW;2889.60;EUR/MW;8668.80;EUR;17.20;EUR/MWh*
PRL_16_KW04;Primary control Auction;3;MW;3;MW;2903.04;EUR/MW;8709.12;EUR;17.28;EUR/MWh*
PRL_16_KW04;Primary control Auction;3;MW;3;MW;2914.80;EUR/MW;8744.40;EUR;17.35;EUR/MWh*
PRL_16_KW04;Primary control Auction;3;MW;3;MW;2928.24;EUR/MW;8784.72;EUR;17.43;EUR/MWh*
PRL_16_KW04;Primary control Auction;3;MW;3;MW;2940.00;EUR/MW;8820.00;EUR;17.50;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2951.76;EUR/MW;5903.52;EUR;17.57;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2965.20;EUR/MW;5930.40;EUR;17.65;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2976.96;EUR/MW;5953.92;EUR;17.72;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2980.32;EUR/MW;5960.64;EUR;17.74;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2990.40;EUR/MW;5980.80;EUR;17.80;EUR/MWh*
PRL_16_KW04;Primary control Auction;3;MW;3;MW;2997.12;EUR/MW;8991.36;EUR;17.84;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;3005.52;EUR/MW;6011.04;EUR;17.89;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3035.76;EUR/MW;3035.76;EUR;18.07;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3064.32;EUR/MW;3064.32;EUR;18.24;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3092.88;EUR/MW;3092.88;EUR;18.41;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;3119.76;EUR/MW;3119.76;EUR;18.57;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2996.00;EUR/MW;5992.00;EUR;17.83;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;3016.00;EUR/MW;6032.00;EUR;17.95;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2955.00;EUR/MW;14775.00;EUR;17.59;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2965.00;EUR/MW;14825.00;EUR;17.65;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2960.00;EUR/MW;14800.00;EUR;17.62;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2950.00;EUR/MW;14750.00;EUR;17.56;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2980.00;EUR/MW;5960.00;EUR;17.74;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2970.00;EUR/MW;5940.00;EUR;17.68;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2960.00;EUR/MW;5920.00;EUR;17.62;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2950.00;EUR/MW;5900.00;EUR;17.56;EUR/MWh*
PRL_16_KW04;Primary control Auction;2;MW;2;MW;2940.00;EUR/MW;5880.00;EUR;17.50;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;3007.00;EUR/MW;15035.00;EUR;17.90;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;3019.00;EUR/MW;15095.00;EUR;17.97;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;3031.00;EUR/MW;15155.00;EUR;18.04;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;3043.00;EUR/MW;15215.00;EUR;18.11;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;3055.00;EUR/MW;30550.00;EUR;18.18;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;3067.00;EUR/MW;30670.00;EUR;18.26;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;3079.00;EUR/MW;30790.00;EUR;18.33;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;3091.00;EUR/MW;30910.00;EUR;18.40;EUR/MWh*
PRL_16_KW04;Primary control Auction;15;MW;15;MW;3103.00;EUR/MW;46545.00;EUR;18.47;EUR/MWh*
PRL_16_KW04;Primary control Auction;15;MW;15;MW;3115.00;EUR/MW;46725.00;EUR;18.54;EUR/MWh*
PRL_16_KW04;Primary control Auction;15;MW;15;MW;3127.00;EUR/MW;46905.00;EUR;18.61;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;3139.00;EUR/MW;31390.00;EUR;18.68;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2847.00;EUR/MW;28470.00;EUR;16.95;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2864.00;EUR/MW;28640.00;EUR;17.05;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2876.00;EUR/MW;28760.00;EUR;17.12;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2894.00;EUR/MW;28940.00;EUR;17.23;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2908.00;EUR/MW;29080.00;EUR;17.31;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2914.00;EUR/MW;29140.00;EUR;17.35;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2939.00;EUR/MW;29390.00;EUR;17.49;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2941.00;EUR/MW;29410.00;EUR;17.51;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2955.00;EUR/MW;29550.00;EUR;17.59;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2970.00;EUR/MW;29700.00;EUR;17.68;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2992.00;EUR/MW;29920.00;EUR;17.81;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;3001.00;EUR/MW;30010.00;EUR;17.86;EUR/MWh*
PRL_16_KW04;Primary control Auction;1;MW;1;MW;2971.00;EUR/MW;2971.00;EUR;17.68;EUR/MWh*
PRL_16_KW04;Primary control Auction;15;MW;15;MW;2934.00;EUR/MW;44010.00;EUR;17.46;EUR/MWh*
PRL_16_KW04;Primary control Auction;15;MW;15;MW;2944.00;EUR/MW;44160.00;EUR;17.52;EUR/MWh*
PRL_16_KW04;Primary control Auction;15;MW;15;MW;2947.00;EUR/MW;44205.00;EUR;17.54;EUR/MWh*
PRL_16_KW04;Primary control Auction;15;MW;15;MW;2964.00;EUR/MW;44460.00;EUR;17.64;EUR/MWh*
PRL_16_KW04;Primary control Auction;12;MW;12;MW;2967.00;EUR/MW;35604.00;EUR;17.66;EUR/MWh*
PRL_16_KW04;Primary control Auction;18;MW;18;MW;2974.00;EUR/MW;53532.00;EUR;17.70;EUR/MWh*
PRL_16_KW04;Primary control Auction;3;MW;3;MW;2978.00;EUR/MW;8934.00;EUR;17.73;EUR/MWh*
PRL_16_KW04;Primary control Auction;12;MW;12;MW;2980.00;EUR/MW;35760.00;EUR;17.74;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2982.00;EUR/MW;14910.00;EUR;17.75;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2984.00;EUR/MW;29840.00;EUR;17.76;EUR/MWh*
PRL_16_KW04;Primary control Auction;9;MW;9;MW;2986.00;EUR/MW;26874.00;EUR;17.77;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2988.00;EUR/MW;29880.00;EUR;17.79;EUR/MWh*
PRL_16_KW04;Primary control Auction;9;MW;9;MW;2990.00;EUR/MW;26910.00;EUR;17.80;EUR/MWh*
PRL_16_KW04;Primary control Auction;10;MW;10;MW;2992.00;EUR/MW;29920.00;EUR;17.81;EUR/MWh*
PRL_16_KW04;Primary control Auction;5;MW;5;MW;2992.00;EUR/MW;14960.00;EUR;17.81;EUR/MWh*
PRL_16_KW04;Primary control Auction;15;MW;15;MW;3100.00;EUR/MW;46500.00;EUR;18.45;EUR/MWh*
PRL_16_KW04;Primary control Auction;14;MW;14;MW;2924.00;EUR/MW;40936.00;EUR;17.40;EUR/MWh*
