Ausschreibung;Beschreibung;Angebotenes Volumen;Einheit;Zugesprochenes Volumen;Einheit;Leistungspreis;Einheit;Kosten;Einheit;Preis;Einheit
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2869;EUR/MW;2869;EUR;17.08;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2871;EUR/MW;2871;EUR;17.09;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2874;EUR/MW;2874;EUR;17.11;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2876;EUR/MW;2876;EUR;17.12;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2879;EUR/MW;2879;EUR;17.14;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2881;EUR/MW;2881;EUR;17.15;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2884;EUR/MW;2884;EUR;17.17;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2886;EUR/MW;2886;EUR;17.18;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2889;EUR/MW;2889;EUR;17.2;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2891;EUR/MW;2891;EUR;17.21;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2894;EUR/MW;2894;EUR;17.23;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2896;EUR/MW;2896;EUR;17.24;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2899;EUR/MW;2899;EUR;17.26;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2901;EUR/MW;2901;EUR;17.27;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2904;EUR/MW;2904;EUR;17.29;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2906;EUR/MW;2906;EUR;17.3;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2909;EUR/MW;2909;EUR;17.32;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2911;EUR/MW;2911;EUR;17.33;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2914;EUR/MW;2914;EUR;17.35;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2916;EUR/MW;2916;EUR;17.36;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2919;EUR/MW;2919;EUR;17.38;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2922;EUR/MW;2922;EUR;17.39;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2924;EUR/MW;2924;EUR;17.4;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2927;EUR/MW;2927;EUR;17.42;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2929;EUR/MW;2929;EUR;17.43;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2932;EUR/MW;2932;EUR;17.45;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2934;EUR/MW;2934;EUR;17.46;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2937;EUR/MW;2937;EUR;17.48;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2939;EUR/MW;2939;EUR;17.49;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2942;EUR/MW;2942;EUR;17.51;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2944;EUR/MW;2944;EUR;17.52;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2970;EUR/MW;2970;EUR;17.68;EUR/MWh*
PRL_15_KW42;Primary control Auction;2;MW;2;MW;2830;EUR/MW;5660;EUR;16.85;EUR/MWh*
PRL_15_KW42;Primary control Auction;2;MW;2;MW;2920;EUR/MW;5840;EUR;17.38;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2840;EUR/MW;8520;EUR;16.9;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2890;EUR/MW;11560;EUR;17.2;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2950;EUR/MW;8850;EUR;17.56;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2897;EUR/MW;11588;EUR;17.24;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2924;EUR/MW;11696;EUR;17.4;EUR/MWh*
PRL_15_KW42;Primary control Auction;2;MW;2;MW;2898;EUR/MW;5796;EUR;17.25;EUR/MWh*
PRL_15_KW42;Primary control Auction;2;MW;2;MW;2948;EUR/MW;5896;EUR;17.55;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2874.48;EUR/MW;11497.92;EUR;17.11;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2877.84;EUR/MW;11511.36;EUR;17.13;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2881.2;EUR/MW;11524.8;EUR;17.15;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2884.56;EUR/MW;11538.24;EUR;17.17;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2887.92;EUR/MW;11551.68;EUR;17.19;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2889.6;EUR/MW;11558.4;EUR;17.2;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2892.96;EUR/MW;11571.84;EUR;17.22;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2896.32;EUR/MW;11585.28;EUR;17.24;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2899.68;EUR/MW;11598.72;EUR;17.26;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2903.04;EUR/MW;11612.16;EUR;17.28;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2906.4;EUR/MW;8719.2;EUR;17.3;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2908.08;EUR/MW;8724.24;EUR;17.31;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2911.44;EUR/MW;8734.32;EUR;17.33;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2913.12;EUR/MW;8739.36;EUR;17.34;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2914.8;EUR/MW;8744.4;EUR;17.35;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2919.84;EUR/MW;2919.84;EUR;17.38;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2921.52;EUR/MW;2921.52;EUR;17.39;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2923.2;EUR/MW;2923.2;EUR;17.4;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2924.88;EUR/MW;2924.88;EUR;17.41;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2928.24;EUR/MW;2928.24;EUR;17.43;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2929.92;EUR/MW;2929.92;EUR;17.44;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2931.6;EUR/MW;2931.6;EUR;17.45;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2933.28;EUR/MW;2933.28;EUR;17.46;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2867;EUR/MW;8601;EUR;17.07;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2908;EUR/MW;8724;EUR;17.31;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2947;EUR/MW;8841;EUR;17.54;EUR/MWh*
PRL_15_KW42;Primary control Auction;6;MW;6;MW;2905;EUR/MW;17430;EUR;17.29;EUR/MWh*
PRL_15_KW42;Primary control Auction;2;MW;2;MW;2910;EUR/MW;5820;EUR;17.32;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2899;EUR/MW;28990;EUR;17.26;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2905;EUR/MW;29050;EUR;17.29;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2910;EUR/MW;29100;EUR;17.32;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2916;EUR/MW;29160;EUR;17.36;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2921;EUR/MW;29210;EUR;17.39;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2924;EUR/MW;29240;EUR;17.4;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2932;EUR/MW;29320;EUR;17.45;EUR/MWh*
PRL_15_KW42;Primary control Auction;5;MW;5;MW;2911;EUR/MW;14555;EUR;17.33;EUR/MWh*
PRL_15_KW42;Primary control Auction;5;MW;5;MW;2913;EUR/MW;14565;EUR;17.34;EUR/MWh*
PRL_15_KW42;Primary control Auction;5;MW;5;MW;2915;EUR/MW;14575;EUR;17.35;EUR/MWh*
PRL_15_KW42;Primary control Auction;5;MW;5;MW;2921;EUR/MW;14605;EUR;17.39;EUR/MWh*
PRL_15_KW42;Primary control Auction;5;MW;5;MW;2926;EUR/MW;14630;EUR;17.42;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2931;EUR/MW;29310;EUR;17.45;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2936;EUR/MW;29360;EUR;17.48;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2941;EUR/MW;29410;EUR;17.51;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2946;EUR/MW;29460;EUR;17.54;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2951;EUR/MW;29510;EUR;17.57;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2956;EUR/MW;29560;EUR;17.6;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2961;EUR/MW;29610;EUR;17.62;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2966;EUR/MW;29660;EUR;17.65;EUR/MWh*
PRL_15_KW42;Primary control Auction;10;MW;10;MW;2977;EUR/MW;29770;EUR;17.72;EUR/MWh*
PRL_15_KW42;Primary control Auction;15;MW;15;MW;2936;EUR/MW;44040;EUR;17.48;EUR/MWh*
PRL_15_KW42;Primary control Auction;15;MW;15;MW;2937;EUR/MW;44055;EUR;17.48;EUR/MWh*
PRL_15_KW42;Primary control Auction;15;MW;15;MW;2938;EUR/MW;44070;EUR;17.49;EUR/MWh*
PRL_15_KW42;Primary control Auction;11;MW;11;MW;2944;EUR/MW;32384;EUR;17.52;EUR/MWh*
PRL_15_KW42;Primary control Auction;11;MW;11;MW;2944;EUR/MW;32384;EUR;17.52;EUR/MWh*
PRL_15_KW42;Primary control Auction;11;MW;11;MW;2944;EUR/MW;32384;EUR;17.52;EUR/MWh*
PRL_15_KW42;Primary control Auction;12;MW;12;MW;2944;EUR/MW;35328;EUR;17.52;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2955;EUR/MW;2955;EUR;17.59;EUR/MWh*
PRL_15_KW42;Primary control Auction;15;MW;15;MW;2980;EUR/MW;44700;EUR;17.74;EUR/MWh*
PRL_15_KW42;Primary control Auction;17;MW;17;MW;2981;EUR/MW;50677;EUR;17.74;EUR/MWh*
PRL_15_KW42;Primary control Auction;8;MW;4;MW;2983;EUR/MW;11932;EUR;17.76;EUR/MWh*
PRL_15_KW42;Primary control Auction;15;MW;15;MW;2900;EUR/MW;43500;EUR;17.26;EUR/MWh*
PRL_15_KW42;Primary control Auction;15;MW;15;MW;2950;EUR/MW;44250;EUR;17.56;EUR/MWh*
PRL_15_KW42;Primary control Auction;20;MW;20;MW;2933;EUR/MW;58660;EUR;17.46;EUR/MWh*
PRL_15_KW42;Primary control Auction;8;MW;8;MW;2854;EUR/MW;22832;EUR;16.99;EUR/MWh*
PRL_15_KW42;Primary control Auction;8;MW;8;MW;2884;EUR/MW;23072;EUR;17.17;EUR/MWh*
PRL_15_KW42;Primary control Auction;8;MW;8;MW;2914;EUR/MW;23312;EUR;17.35;EUR/MWh*
PRL_15_KW42;Primary control Auction;23;MW;23;MW;2859;EUR/MW;65757;EUR;17.02;EUR/MWh*
PRL_15_KW42;Primary control Auction;15;MW;15;MW;2861;EUR/MW;42915;EUR;17.03;EUR/MWh*
PRL_15_KW42;Primary control Auction;15;MW;15;MW;2902;EUR/MW;43530;EUR;17.27;EUR/MWh*
PRL_15_KW42;Primary control Auction;15;MW;15;MW;2943;EUR/MW;44145;EUR;17.52;EUR/MWh*
PRL_15_KW42;Primary control Auction;9;MW;9;MW;2863;EUR/MW;25767;EUR;17.04;EUR/MWh*
PRL_15_KW42;Primary control Auction;9;MW;9;MW;2886;EUR/MW;25974;EUR;17.18;EUR/MWh*
PRL_15_KW42;Primary control Auction;9;MW;9;MW;2903;EUR/MW;26127;EUR;17.28;EUR/MWh*
PRL_15_KW42;Primary control Auction;9;MW;9;MW;2931;EUR/MW;26379;EUR;17.45;EUR/MWh*
PRL_15_KW42;Primary control Auction;9;MW;9;MW;2954;EUR/MW;26586;EUR;17.58;EUR/MWh*
PRL_15_KW42;Primary control Auction;12;MW;12;MW;2877;EUR/MW;34524;EUR;17.12;EUR/MWh*
PRL_15_KW42;Primary control Auction;12;MW;12;MW;2888;EUR/MW;34656;EUR;17.19;EUR/MWh*
PRL_15_KW42;Primary control Auction;12;MW;12;MW;2898;EUR/MW;34776;EUR;17.25;EUR/MWh*
PRL_15_KW42;Primary control Auction;12;MW;12;MW;2904;EUR/MW;34848;EUR;17.29;EUR/MWh*
PRL_15_KW42;Primary control Auction;12;MW;12;MW;2920;EUR/MW;35040;EUR;17.38;EUR/MWh*
PRL_15_KW42;Primary control Auction;12;MW;12;MW;2930;EUR/MW;35160;EUR;17.44;EUR/MWh*
PRL_15_KW42;Primary control Auction;18;MW;18;MW;2941;EUR/MW;52938;EUR;17.51;EUR/MWh*
PRL_15_KW42;Primary control Auction;1;MW;1;MW;2919;EUR/MW;2919;EUR;17.38;EUR/MWh*
PRL_15_KW42;Primary control Auction;4;MW;4;MW;2872;EUR/MW;11488;EUR;17.1;EUR/MWh*
PRL_15_KW42;Primary control Auction;3;MW;3;MW;2886;EUR/MW;8658;EUR;17.18;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2890;EUR/MW;2890;EUR;17.1;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;3007.2;EUR/MW;9021.6;EUR;17.79;EUR/MWh*
PRL_15_KW43;Primary control Auction;6;MW;6;MW;2751;EUR/MW;16506;EUR;16.28;EUR/MWh*
PRL_15_KW43;Primary control Auction;6;MW;6;MW;2801;EUR/MW;16806;EUR;16.57;EUR/MWh*
PRL_15_KW43;Primary control Auction;6;MW;6;MW;2799;EUR/MW;16794;EUR;16.56;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2834;EUR/MW;2834;EUR;16.77;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2836;EUR/MW;2836;EUR;16.78;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2838;EUR/MW;2838;EUR;16.79;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2839;EUR/MW;2839;EUR;16.8;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2841;EUR/MW;2841;EUR;16.81;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2843;EUR/MW;2843;EUR;16.82;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2844;EUR/MW;2844;EUR;16.83;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2846;EUR/MW;2846;EUR;16.84;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2848;EUR/MW;2848;EUR;16.85;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2849;EUR/MW;2849;EUR;16.86;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2851;EUR/MW;2851;EUR;16.87;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2853;EUR/MW;2853;EUR;16.88;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2854;EUR/MW;2854;EUR;16.89;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2856;EUR/MW;2856;EUR;16.9;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2858;EUR/MW;2858;EUR;16.91;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2859;EUR/MW;2859;EUR;16.92;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2861;EUR/MW;2861;EUR;16.93;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2863;EUR/MW;2863;EUR;16.94;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2864;EUR/MW;2864;EUR;16.95;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2866;EUR/MW;2866;EUR;16.96;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2868;EUR/MW;2868;EUR;16.97;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2869;EUR/MW;2869;EUR;16.98;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2871;EUR/MW;2871;EUR;16.99;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2873;EUR/MW;2873;EUR;17;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2874;EUR/MW;2874;EUR;17.01;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2876;EUR/MW;2876;EUR;17.02;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2878;EUR/MW;2878;EUR;17.03;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2880;EUR/MW;2880;EUR;17.04;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2881;EUR/MW;2881;EUR;17.05;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2883;EUR/MW;2883;EUR;17.06;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2885;EUR/MW;2885;EUR;17.07;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2886;EUR/MW;2886;EUR;17.08;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2888;EUR/MW;2888;EUR;17.09;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2890;EUR/MW;2890;EUR;17.1;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2891;EUR/MW;2891;EUR;17.11;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2893;EUR/MW;2893;EUR;17.12;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2895;EUR/MW;2895;EUR;17.13;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2903;EUR/MW;2903;EUR;17.18;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2911;EUR/MW;2911;EUR;17.22;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2920;EUR/MW;2920;EUR;17.28;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2928;EUR/MW;2928;EUR;17.33;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2937;EUR/MW;2937;EUR;17.38;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;3192;EUR/MW;3192;EUR;18.89;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;3360;EUR/MW;3360;EUR;19.88;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;3378;EUR/MW;3378;EUR;19.99;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;3484;EUR/MW;3484;EUR;20.62;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;3041;EUR/MW;9123;EUR;17.99;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2800;EUR/MW;8400;EUR;16.57;EUR/MWh*
PRL_15_KW43;Primary control Auction;5;MW;5;MW;2840;EUR/MW;14200;EUR;16.8;EUR/MWh*
PRL_15_KW43;Primary control Auction;5;MW;5;MW;2843;EUR/MW;14215;EUR;16.82;EUR/MWh*
PRL_15_KW43;Primary control Auction;5;MW;5;MW;2847;EUR/MW;14235;EUR;16.85;EUR/MWh*
PRL_15_KW43;Primary control Auction;5;MW;5;MW;2852;EUR/MW;14260;EUR;16.88;EUR/MWh*
PRL_15_KW43;Primary control Auction;5;MW;5;MW;2855;EUR/MW;14275;EUR;16.89;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2790;EUR/MW;5580;EUR;16.51;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2880;EUR/MW;5760;EUR;17.04;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2840;EUR/MW;8520;EUR;16.8;EUR/MWh*
PRL_15_KW43;Primary control Auction;4;MW;4;MW;2890;EUR/MW;11560;EUR;17.1;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2940;EUR/MW;8820;EUR;17.4;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2798;EUR/MW;5596;EUR;16.56;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2848;EUR/MW;5696;EUR;16.85;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2918;EUR/MW;5836;EUR;17.27;EUR/MWh*
PRL_15_KW43;Primary control Auction;4;MW;4;MW;2794;EUR/MW;11176;EUR;16.53;EUR/MWh*
PRL_15_KW43;Primary control Auction;4;MW;4;MW;2813;EUR/MW;11252;EUR;16.64;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2859.48;EUR/MW;8578.44;EUR;16.92;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2861.17;EUR/MW;8583.51;EUR;16.93;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2864.55;EUR/MW;8593.65;EUR;16.95;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2866.24;EUR/MW;8598.72;EUR;16.96;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2867.93;EUR/MW;8603.79;EUR;16.97;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2869.62;EUR/MW;8608.86;EUR;16.98;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2873;EUR/MW;8619;EUR;17;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2874.69;EUR/MW;8624.07;EUR;17.01;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2876.38;EUR/MW;8629.14;EUR;17.02;EUR/MWh*
PRL_15_KW43;Primary control Auction;3;MW;3;MW;2879.76;EUR/MW;8639.28;EUR;17.04;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2881.45;EUR/MW;5762.9;EUR;17.05;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2883.14;EUR/MW;5766.28;EUR;17.06;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2884.83;EUR/MW;5769.66;EUR;17.07;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2888.21;EUR/MW;5776.42;EUR;17.09;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2889.9;EUR/MW;5779.8;EUR;17.1;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2893.28;EUR/MW;5786.56;EUR;17.12;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2898.35;EUR/MW;5796.7;EUR;17.15;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2901.73;EUR/MW;5803.46;EUR;17.17;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2906.8;EUR/MW;5813.6;EUR;17.2;EUR/MWh*
PRL_15_KW43;Primary control Auction;2;MW;2;MW;2910.18;EUR/MW;5820.36;EUR;17.22;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2911.87;EUR/MW;2911.87;EUR;17.23;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2916.94;EUR/MW;2916.94;EUR;17.26;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2920.32;EUR/MW;2920.32;EUR;17.28;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2925.39;EUR/MW;2925.39;EUR;17.31;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2928.77;EUR/MW;2928.77;EUR;17.33;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2933.84;EUR/MW;2933.84;EUR;17.36;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2942.29;EUR/MW;2942.29;EUR;17.41;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2950.74;EUR/MW;2950.74;EUR;17.46;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2959.19;EUR/MW;2959.19;EUR;17.51;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2967.64;EUR/MW;2967.64;EUR;17.56;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2788;EUR/MW;2788;EUR;16.5;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2798;EUR/MW;2798;EUR;16.56;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2808;EUR/MW;2808;EUR;16.62;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2818;EUR/MW;2818;EUR;16.67;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2828;EUR/MW;2828;EUR;16.73;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2838;EUR/MW;2838;EUR;16.79;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2858;EUR/MW;2858;EUR;16.91;EUR/MWh*
PRL_15_KW43;Primary control Auction;1;MW;1;MW;2878;EUR/MW;2878;EUR;17.03;EUR/MWh*
PRL_15_KW43;Primary control Auction;5;MW;5;MW;2822;EUR/MW;14110;EUR;16.7;EUR/MWh*
PRL_15_KW43;Primary control Auction;5;MW;5;MW;2827;EUR/MW;14135;EUR;16.73;EUR/MWh*
PRL_15_KW43;Primary control Auction;5;MW;5;MW;2832;EUR/MW;14160;EUR;16.76;EUR/MWh*
PRL_15_KW43;Primary control Auction;5;MW;5;MW;2837;EUR/MW;14185;EUR;16.79;EUR/MWh*
